Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri**Ma,nmo:hasMint^^uri**Mi,nmo:hasDenomination^^uri**De,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight**We,nmo:hasMinDiameter**DMi,nmo:hasMaxDiameter**DMa,nmo:hasDie^^blank**Di,Di__nmo:hasAxis,nmo:hasObverse^^blank**Ob,nmo:hasReverse^^blank**Re,Ob__rdfs:comment,Re__rdfs:comment,Ob__nmo:hasWear**WF,Re__nmo:hasWear**WB,Ob__nmo:hasCorrosion**CF,Re__nmo:hasCorrosion**CB,Ob__nmo:hasLegend,Re__nmo:hasLegend,Ma__hasCertainty^^certainty,Mi__hasCertainty^^certainty,De__hasCertainty^^certainty,We__hasCertainty^^certainty,DMi__hasCertainty^^certainty,DMa__hasCertainty^^certainty,Di__hasCertainty^^certainty,WF__hasCertainty^^certainty,WB__hasCertainty^^certainty,CF__hasCertainty^^certainty,CB__hasCertainty^^certainty
afe:6581,,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,1,1,FAUSTINA AUGUSTA AUG PII F.,PVD[ICITIA].,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:6582,,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,1,1,DIVA FAVSTINA PIA.,CONSECRATIO.,2.0,2.0,2.0,2.0,,,,,,,,,,,,,
afe:6583,,nm:ar,nm:rome,nm:denarius,,,3.05,,,,,1,1,[M] ANTONINVS AVG TR P XXIII., SA[LVTI] AVG COS,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:6584,,nm:ar,nm:rome,nm:denarius,,,2.84,,,,,1,1,ANTONINVS AVG PIVS P P TR P XV.,[C]O[S] IIII.,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:6585,,nm:ar,nm:rome,nm:denarius,,,2.35,,,,,1,1,IMP T AEL CAES [HADR ANTONINVS].,AVG PIV[S] PM TR P COS II.,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
afe:6586,,nm:ar,nm:rome,nm:denarius,,,2.84,,,,,1,1,DIVA FAVSTINA.,[AVGVSTA].,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
afe:6587,,nm:ar,nm:rome,nm:denarius,-/-//concord,,1.84,,,,,1,1,[L AELIVS CAESAR].,TR POT [COS II] CONCO[RD],2.0,2.0,2.0,3.0,,,,,,,,,,,,,
afe:6588,,nm:ar,nm:rome,nm:denarius,,,2.72,,,,,1,1,AVRELIVS CAESAR AVG P II [F].,[TR] POT COS II.,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:6589,,nm:ar,nm:rome,nm:denarius,,,2.95,,,,,1,1,ANTONINVS AVG PIVS P P TR P XXIII[I].,CONG AVG VIIII COS IIII.,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
afe:6590,,nm:ar,nm:rome,nm:denarius,,,2.5,,,,,1,1,FAVSTINA A[VGVSTA].,C[ERES].,2.0,2.0,1.0,2.0,,,,,,,,,,,,,
afe:6591,,nm:ar,nm:rome,nm:denarius,,,2.68,,,,,1,1,HADRIANVS [AVGVSTVS].,COS I[II].,2.0,2.0,2.0,3.0,,,,,,,,,,,,,
afe:6592,,nm:ar,nm:rome,nm:denarius,,,2.78,,,,,1,1,DIVVS [ANTONINVS].,DIVO PIO.,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:6593,,nm:ar,nm:rome,nm:denarius,,,2.69,,,,,1,1,ANTONINVS [AVG PIVS P P].,TR POT COS II.,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
afe:6594,,nm:ar,nm:rome,nm:denarius,,,,,,,,1,1,AVRELIVS CAESAR [AVG PII F COS].,HONOS.,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
afe:6595,,nm:ar,nm:rome,nm:denarius,,,2.72,,,,,1,1,[IMP CAE]SAR TRAIAN [HADRIANVS AVG].,[P M TR] P COS II FEL AVG.,2.0,2.0,2.0,2.0,,,,,,,,,,,,,
afe:6596,,nm:ar,nm:rome,nm:denarius,,,3.11,,,,,1,1,DIVUS ANTONINVS.,CONSECRATIO.,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
afe:6597,,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,1,1,DIVUS ANTONINVS.,CONSECRATIO.,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
afe:6598,,nm:ar,nm:rome,nm:denarius,,,2.41,,,,,1,1,COMMANTNP [FEL AVG BRIT].,P M TR P XIII] IMP VIII COS V P [P].,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
afe:6599,,nm:ar,nm:rome,nm:denarius,,,2.65,,,,,1,1,FAVSTINA [AVGUSTA].,[IV]NONI R[EGINAE].,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
afe:6600,,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,1,1,FAVSTINA [AVGUSTA].,[HILA]RIT[AS].,2.0,3.0,3.0,3.0,,,,,,,,,,,,,
afe:8373,gaz:2044675,nm:av,,nm:solidus,M/D//CONOB,,4.65,21.0,21.0,1,6.0,,,,,,,,,,,,,,,,,,,,,
afe:8398,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:8995,,nm:ar,nm:rome,nm:denarius,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
afe:8996,,nm:ar,nm:rome,nm:denarius,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:8997,,nm:ar,nm:mediolanum,nm:antoninianus,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9468,gaz:2044667,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9469,gaz:2044667,nm:ar,nm:rome,nm:antoninianus,-/Q//-,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9470,gaz:2044667,nm:ae,nm:treveri,nm:follis,F/T//PTR,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9471,gaz:2044667,nm:ae,nm:treveri,nm:follis,-/-//TRS,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9472,gaz:2044667,nm:ae,nm:arelate,,-/-//PCON,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9473,gaz:2044667,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9474,gaz:2044667,nm:av,nm:constantinople,,-/-//CONOB,,1.41,,,,,,,,,,,,,,,,0.98,,,,,,,,,
afe:9802,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9803,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9804,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9805,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9806,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9807,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9808,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9809,gaz:2048980,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9810,gaz:2048980,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9811,gaz:2048980,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9812,gaz:2048980,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9813,gaz:2048980,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:9815,gaz:2048980,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10050,gaz:2048655,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10051,gaz:2048655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10053,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,0.90,,,,,,,,
afe:10054,,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10055,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10320,,nm:ae,nm:pella_macedon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10321,,nm:ae,nm:thessalonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:10322,,nm:ae,nm:thessalonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11427,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11428,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11429,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11430,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11431,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11432,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11433,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11434,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11435,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11436,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11437,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11438,,nm:ar,nm:lugdunum,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11439,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11440,,nm:ar,,nm:antoninianus,,,,,,,,1,1,,VICTORIAAVG(G?)?,,,,,,,,,,,,,,,,,
afe:11441,,nm:ae,nm:treveri,nm:follis,-/-//TRP,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11442,,nm:ae,nm:treveri,nm:follis,-/-//TRP,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11443,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11444,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11445,,nm:ae,nm:treveri,nm:follis,-/-//(M on TRP),,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11446,,nm:ae,nm:siscia,,(? on A)/-/?SIS?,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11447,,nm:ae,nm:thessalonica,,?/-//TES,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11448,,nm:av,nm:constantinople,nm:solidus,-/-//CONOB,,4.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11449,,nm:av,nm:rome,nm:aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11450,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11451,,nm:ae,nm:berytus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11452,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11453,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11454,,nm:ar,nm:rome,nm:quinarius,-/-//RT,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11455,,nm:ar,nm:rome,nm:antoninianus,-/-//R(Zeichen)B,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11456,,nm:ar,nm:tripolis_phoenicia,nm:antoninianus,-/-//(* on XXI),,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11457,,nm:ae,nm:treveri; nm:arelate,nm:follis,,,,,,,,,,,,,,,,,,,0.49; 0.51,,,,,,,,,
afe:11458,,nm:av,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11459,,nm:ar,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11460,,nm:ar,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11461,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11462,,nm:ae,nm:siscia,nm:follis,-/-//(gamma)SIS,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11463,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11464,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11465,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11466,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11467,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11468,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11469,,nm:av,,nm:aureus,,,3.59,20.0,20.0,1,12.0,,,,,,,,,,,,,,,,,,,,,
afe:11470,,nm:ae,nm:rome,nm:sestertius,,,26.92,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11471,,nm:ar,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11472,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11473,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11474,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11475,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11476,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11477,,nm:ar,nm:colonia_patricia,nm:denarius,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11478,,nm:ar,nm:rome,nm:denarius,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11479,,nm:ar,nm:rome,nm:denarius,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11480,,nm:ae,nm:rome,nm:sestertius,,,11.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11481,,nm:ae,nm:rome,nm:sestertius,,,19.59,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11482,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11483,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11484,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11485,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11487,,nm:av,nm:rome,nm:aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11488,,nm:ar,nm:lugdunum,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11489,,nm:av,nm:rome,nm:aureus,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,
afe:11490,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11491,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11492,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11493,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11494,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11495,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11496,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11497,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11498,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11499,,nm:av,,nm:solidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11500,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11501,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11502,,,nm:rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11504,,nm:av,nm:constantinople,nm:solidus,*/-//COMOB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11505,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11506,,nm:ae,,nm:ae3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11507,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11508,,nm:ar,nm:lugdunum,nm:denarius,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11509,,nm:ar,nm:rome,nm:denarius,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11510,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11511,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11512,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11513,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11514,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11515,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11516,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11517,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11518,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11519,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11520,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11521,,nm:ar,nm:mediolanum,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11522,,nm:ar,nm:mediolanum,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11523,,nm:ar,nm:mediolanum,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11524,,nm:ar,nm:cyzicus,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11525,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11526,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11527,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11528,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11529,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11530,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11531,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11532,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11533,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11534,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11535,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11536,,nm:ae,nm:rome,nm:as,,,7.96,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11537,,nm:ar,nm:mediolanum,nm:antoninianus,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11538,,nm:av,nm:ticinum,nm:aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11539,,nm:ar,nm:rome,nm:denarius,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11540,,nm:av,nm:rome,nm:aureus,,,6.96,,,1,6.0,,,,,,,,,,,,,,,,,,,,,
afe:11541,,nm:av,nm:rome,nm:aureus,,,7.24,,,1,6.0,,,,,,,,,,,,,,,,,,,,,
afe:11542,,nm:av,nm:rome,nm:aureus,,,7.25,,,1,6.0,1,1,Drapierung am Schulteransatz.,,,,,,,,,,,,,,,,,,
afe:11543,,nm:av,nm:mediolanum,nm:aureus,,,3.63,,,1,6.0,,,,,,,,,,,,,,,,,,,,,
afe:11544,,nm:av,,nm:aureus,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11545,,nm:av,nm:mogontiacum,nm:aureus,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11546,,nm:av,nm:ticinum,nm:aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11547,,nm:ae,nm:rome,nm:as,,,10.25,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11548,,nm:ar,nm:rome,nm:antoninianus,XI/-//-,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11549,,nm:ar,nm:rome,nm:denarius,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11550,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11551,,nm:ae,nm:arelate,,-/-//PCON,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11552,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11553,,nm:ar,nm:rome,nm:antoninianus,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11554,,nm:av,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11555,,nm:ar,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11556,,nm:ar,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11557,,nm:ar,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11558,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11559,,nm:ae,nm:rome,nm:sestertius,,,28.31,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11560,,nm:ae,nm:rome,nm:sestertius,,,20.17,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11561,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11562,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11564,,nm:ar,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11565,,nm:ar,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11566,,nm:ae,nm:rome,nm:semis,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11567,,nm:ae,nm:rome,nm:sestertius,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11568,,nm:av,nm:constantinople,nm:solidus,-/-//CONOB,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11570,,nm:ae,nm:rome,nm:sestertius,,,24.18,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11572,,nm:ar,nm:rome,nm:denarius,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11573,,nm:ae,nm:rome,nm:sestertius,,,18.23,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11574,,nm:ar,nm:rome,nm:denarius,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11575,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11576,,nm:av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11577,,nm:av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11578,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11579,,nm:ar,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11580,,nm:ar,nm:antiocheia_syria,nm:denarius,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11581,,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11582,,nm:ar,nm:rome,nm:denarius,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11583,,nm:ae,nm:rome,nm:sestertius,,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11584,,nm:ae,nm:rome,nm:sestertius,,,13.01,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11585,,nm:ar,nm:rome,nm:denarius,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11586,,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11587,,nm:ar,nm:rome,nm:denarius,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11588,,nm:ar,nm:rome,nm:denarius,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11589,,nm:ar,nm:rome,nm:denarius,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11590,,nm:ae,nm:rome,nm:sestertius,,,18.34,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11591,,nm:ar,nm:rome,nm:denarius,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11592,,nm:ar,nm:rome,nm:denarius,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11593,,nm:ar,,nm:antoninianus,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11594,,nm:ar,nm:rome,nm:antoninianus,A/-//-,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11595,,nm:ae,nm:treveri,nm:follis,-/-//TRP,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11596,,nm:ae,,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11597,,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11598,,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11599,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11600,,nm:ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11601,,nm:ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11602,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11603,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11604,,nm:ar,nm:rome,nm:denarius,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,
